danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Dark Trap,Emo,Hiphop,Pop,Rap,RnB,Trap Metal,Underground Rap,dnb,hardstyle,psytrance,techhouse,techno,trance,trap
0.769,0.926,10,-7.053,0,0.0449,0.0045,0.934,0.0936,0.194,128.024,436992,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.787,0.216,10,-14.938,1,0.229,0.831,0.0005,0.06,0.153,129.982,162562,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.405,0.977,1,-0.516,1,0.314,0.0278,0.0003,0.246,0.0549,140.201,238286,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.569,0.854,7,-2.987,1,0.325,0.0164,0.0,0.218,0.148,136.151,100588,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.368,0.908,1,-3.445,1,0.0993,0.0078,0.787,0.116,0.286,171.774,234542,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.746,0.614,8,-6.61,1,0.174,0.023,0.0014,0.604,0.433,150.114,173061,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.392,0.874,10,-3.675,0,0.0552,0.103,0.0,0.397,0.15,149.678,158400,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.489,0.52,5,-11.265,1,0.263,0.791,0.0028,0.108,0.161,131.076,172427,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.404,0.962,7,-2.978,1,0.0723,0.0,0.617,0.266,0.188,174.031,242759,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.756,0.867,7,-3.626,1,0.162,0.155,0.0028,0.33,0.666,129.983,156780,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,177600,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.802,0.742,1,-4.607,1,0.111,0.265,0.0003,0.63,0.512,190.0,151333,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.496,0.906,5,-3.248,0,0.0608,0.0047,0.0533,0.0773,0.125,120.103,109260,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.785,0.442,8,-13.061,0,0.444,0.111,0.0001,0.165,0.449,179.961,151385,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.565,0.883,11,-15.469,1,0.0652,0.834,0.409,0.337,0.38,195.841,84323,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.404,0.85,0,-11.083,0,0.0376,0.0001,0.93,0.29,0.34,132.972,162468,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.664,0.657,7,-9.929,1,0.0547,0.0287,0.86,0.104,0.0374,124.983,430080,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.639,0.725,5,-4.573,1,0.384,0.0008,0.0,0.121,0.454,122.086,126149,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.677,0.891,11,-6.606,0,0.0824,0.0062,0.0311,0.0932,0.51,125.002,221280,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.8,0.786,6,-8.95,1,0.25,0.0165,0.856,0.109,0.373,128.975,362163,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.575,0.948,7,-5.971,0,0.0564,0.0018,0.692,0.0997,0.415,143.007,435507,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.415,0.949,2,-3.083,1,0.3,0.0547,0.0,0.314,0.526,120.58,222947,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.478,0.977,0,-2.13,1,0.425,0.0009,0.0,0.366,0.33,154.933,198135,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.483,0.683,2,-6.903,0,0.0364,0.0105,0.0001,0.106,0.12,149.841,238421,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.392,0.613,11,-6.394,0,0.0753,0.0054,0.571,0.845,0.0638,128.038,222187,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,196413,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.843,0.56,6,-6.122,1,0.284,0.293,0.0,0.0984,0.477,130.032,225051,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.591,0.865,0,-3.796,1,0.0794,0.0046,0.0,0.422,0.232,128.085,279375,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.771,0.731,2,-5.021,1,0.137,0.0746,0.0,0.37,0.496,105.946,108855,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.819,0.538,8,-7.806,0,0.0475,0.0601,0.0001,0.109,0.218,130.008,121508,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.378,0.538,7,-6.795,1,0.0283,0.233,0.0,0.356,0.407,167.644,219680,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.547,0.527,11,-6.959,1,0.031,0.0055,0.18,0.103,0.0996,130.012,243585,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.244,0.935,5,-3.536,0,0.0538,0.0022,0.0001,0.288,0.318,149.515,207723,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.742,0.655,5,-9.605,1,0.108,0.516,0.551,0.153,0.14,150.072,184921,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833,0.523,8,-7.069,0,0.0505,0.0137,0.0001,0.212,0.363,133.043,207470,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.43,0.889,5,-4.821,0,0.0374,0.0014,0.218,0.397,0.18,173.964,328480,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5,0.486,0,-13.661,1,0.0309,0.913,0.263,0.103,0.0946,160.005,177000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.633,0.938,1,-2.418,0,0.0395,0.0067,0.441,0.344,0.243,154.051,290400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.788,0.43,10,-14.682,0,0.282,0.0372,0.0,0.111,0.257,200.028,173675,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.49,0.535,8,-6.633,1,0.445,0.0489,0.0,0.643,0.71,123.194,129212,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.694,0.769,11,-3.813,0,0.199,0.0003,0.0034,0.11,0.18,137.948,224348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.479,0.822,7,-11.746,1,0.0501,0.0021,0.463,0.429,0.196,129.962,206690,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.666,0.799,11,-3.189,0,0.185,0.131,0.0,0.0952,0.686,181.936,265640,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.734,0.602,1,-10.103,1,0.0456,0.181,0.917,0.236,0.13,127.0,483780,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.837,0.643,2,-9.055,0,0.255,0.63,0.0001,0.121,0.54,175.016,170057,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.85,0.551,2,-7.663,1,0.355,0.255,0.0,0.141,0.185,120.008,113520,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.628,0.867,0,-6.845,1,0.0627,0.0114,0.856,0.0968,0.0634,149.984,344027,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.352,0.976,1,-2.423,1,0.0462,0.0,0.948,0.0986,0.0349,172.043,301395,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.853,0.876,1,-3.415,1,0.131,0.0426,0.002,0.0548,0.845,198.472,246667,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.607,0.874,11,-10.257,0,0.071,0.0131,0.828,0.0931,0.455,140.029,509922,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.458,0.984,2,-1.847,0,0.782,0.0016,0.0002,0.0783,0.192,172.218,206512,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.746,0.879,1,-4.006,1,0.101,0.0012,0.0085,0.18,0.171,174.069,256743,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.636,0.937,1,-0.435,1,0.109,0.0019,0.3,0.401,0.212,149.89,271200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.678,0.554,10,-10.213,0,0.0371,0.0028,0.881,0.095,0.207,136.004,369827,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.661,0.965,6,-7.906,0,0.0463,0.0001,0.742,0.0918,0.419,141.994,515472,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.521,0.888,4,-5.645,0,0.0443,0.0025,0.0011,0.115,0.115,125.986,220476,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.831,0.795,1,-6.186,1,0.264,0.221,0.0,0.291,0.744,160.063,96064,4,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
0.884,0.657,6,-4.569,0,0.0977,0.0059,0.0,0.154,0.489,107.059,234693,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.799,0.548,7,-5.849,1,0.07,0.0899,0.0,0.108,0.606,141.977,194053,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.374,0.892,9,-4.143,1,0.0464,0.0001,0.0,0.128,0.241,159.784,261853,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.524,0.971,0,-6.519,1,0.0594,0.178,0.271,0.642,0.368,140.029,210077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.855,0.801,10,-7.214,0,0.142,0.0036,0.776,0.303,0.325,126.016,340462,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,0.971,5,-2.57,1,0.191,0.0127,0.852,0.745,0.515,174.004,294733,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.526,0.944,8,-0.351,1,0.379,0.257,0.0,0.0834,0.534,118.079,213000,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.726,0.37,8,-9.555,1,0.12,0.804,0.0062,0.108,0.273,133.952,188060,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.491,0.99,4,-5.556,0,0.0574,0.0453,0.81,0.368,0.275,138.008,401739,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.57,0.963,0,-2.043,1,0.132,0.0,0.478,0.444,0.384,149.891,192000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.883,0.41,2,-9.755,1,0.363,0.0426,0.0,0.117,0.298,155.025,157550,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.673,0.76,9,-5.78,1,0.227,0.0538,0.0,0.71,0.698,153.146,217107,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.431,0.863,3,-11.998,0,0.0529,0.0,0.901,0.407,0.0878,135.962,204560,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.793,0.608,6,-11.638,0,0.0673,0.588,0.861,0.0991,0.118,124.988,383972,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.604,0.753,1,-7.237,0,0.0467,0.0121,0.0002,0.159,0.263,127.823,300387,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.648,0.971,7,-5.635,1,0.0446,0.0001,0.757,0.0893,0.225,146.005,483288,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.539,0.584,10,-10.616,0,0.335,0.234,0.0,0.198,0.674,172.882,254560,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.498,0.885,7,-4.636,0,0.0448,0.0124,0.0,0.245,0.358,129.996,197547,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.481,0.926,6,-9.668,1,0.0508,0.001,0.0697,0.0915,0.184,137.982,239837,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.597,0.377,1,-9.498,0,0.0852,0.311,0.317,0.0945,0.12,155.076,151771,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.888,0.759,9,-6.796,1,0.328,0.067,0.0,0.103,0.747,111.359,104396,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.607,0.795,2,-4.821,1,0.0512,0.0011,0.0,0.0466,0.165,119.965,279651,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.74,0.67,4,-8.695,0,0.0958,0.299,0.94,0.112,0.358,129.997,315652,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.706,0.716,11,-11.347,1,0.0679,0.0002,0.87,0.1,0.325,148.011,499460,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.801,0.554,6,-6.879,1,0.299,0.42,0.0,0.509,0.587,190.024,143750,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.629,0.966,1,-1.275,1,0.287,0.0014,0.306,0.0697,0.147,150.004,217600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.886,0.662,7,-8.026,1,0.372,0.0617,0.0,0.0818,0.72,150.031,217652,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.48,0.943,5,-8.238,1,0.0405,0.0,0.0724,0.717,0.11,138.002,440095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.645,0.72,8,-6.032,1,0.0399,0.0124,0.0,0.502,0.79,185.598,186493,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.678,0.981,4,-6.814,1,0.0705,0.0038,0.811,0.228,0.0823,138.0,549574,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.705,0.836,6,-8.407,1,0.0602,0.0347,0.785,0.107,0.261,133.003,382793,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.498,0.961,2,-6.526,1,0.0899,0.0018,0.74,0.2,0.117,150.098,324796,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.543,0.993,1,-6.289,1,0.0662,0.0524,0.783,0.745,0.392,155.995,487692,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.605,0.943,1,-1.774,0,0.401,0.0036,0.0022,0.327,0.48,150.076,237617,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.642,0.95,6,-6.192,0,0.0478,0.0,0.849,0.6,0.355,141.987,452958,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.486,0.977,9,-4.217,0,0.296,0.139,0.0,0.0803,0.232,153.106,251471,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.713,0.645,6,-12.062,0,0.271,0.0254,0.0,0.779,0.769,193.982,204173,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.873,0.794,2,-7.926,1,0.087,0.0409,0.896,0.11,0.0768,132.024,350197,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.535,0.886,11,-3.106,1,0.045,0.0003,0.0,0.257,0.445,126.012,215160,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.567,0.593,6,-7.404,0,0.288,0.117,0.0,0.248,0.358,177.09,194157,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.556,0.425,10,-6.964,0,0.314,0.811,0.0,0.127,0.676,178.77,103987,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.622,0.812,0,-5.364,0,0.0375,0.125,0.942,0.14,0.439,174.016,292414,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.666,0.983,0,-5.523,1,0.0495,0.0004,0.827,0.609,0.367,145.004,466759,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.46,0.95,8,-8.127,1,0.0734,0.0005,0.139,0.371,0.0372,136.976,457226,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.635,0.937,10,-3.824,0,0.0607,0.0001,0.895,0.668,0.102,174.997,340314,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.646,0.951,2,-7.959,1,0.0521,0.0001,0.874,0.0499,0.405,144.989,376468,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.48,0.863,6,-4.695,0,0.321,0.0509,0.0,0.319,0.257,164.06,292933,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,183.986,192200,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.647,0.599,6,-7.603,1,0.029,0.397,0.0725,0.145,0.271,152.109,145136,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.877,0.966,8,-7.518,1,0.26,0.428,0.0004,0.0804,0.191,110.002,125548,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.524,0.84,4,-4.556,0,0.0317,0.0036,0.0,0.154,0.0397,155.034,161004,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.805,0.566,7,-12.604,1,0.177,0.055,0.0,0.582,0.658,189.3,251373,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.809,0.78,11,-5.126,1,0.0983,0.0146,0.0,0.0722,0.357,128.0,170841,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.492,0.593,0,-5.975,1,0.0255,0.098,0.0,0.257,0.329,144.134,231760,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.735,0.197,3,-13.378,0,0.537,0.768,0.0003,0.296,0.383,147.899,129720,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.742,0.727,1,-6.914,1,0.487,0.0136,0.0,0.259,0.774,178.401,110253,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.707,0.951,2,-7.726,1,0.0647,0.0573,0.766,0.103,0.34,127.01,325039,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.526,0.928,7,-6.781,1,0.0713,0.0039,0.136,0.361,0.188,138.079,423358,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.325,0.671,5,-6.417,0,0.0615,0.0046,0.371,0.102,0.0378,176.812,197058,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.511,0.988,7,-3.312,0,0.0622,0.0427,0.0,0.361,0.26,150.037,249443,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.496,0.854,2,-4.357,0,0.0385,0.0002,0.87,0.127,0.561,175.01,298835,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.54,0.703,1,-9.082,0,0.0559,0.148,0.96,0.0714,0.1,220.05,211682,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.449,0.809,6,-3.366,1,0.0847,0.0023,0.876,0.11,0.115,142.49,234310,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,157.996,281560,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.458,0.971,8,-4.549,1,0.1,0.0027,0.0,0.179,0.49,149.944,203733,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427,0.918,1,-6.151,1,0.341,0.0124,0.0,0.334,0.522,179.815,105091,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.618,0.965,1,-2.163,1,0.321,0.0119,0.0,0.507,0.39,150.036,106469,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.529,0.99,4,-4.939,0,0.108,0.0001,0.824,0.556,0.11,139.992,444000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.961,0.457,7,-7.91,1,0.199,0.04,0.0,0.117,0.39,124.011,251080,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.291,0.954,8,-4.187,0,0.465,0.0001,0.019,0.501,0.324,180.984,170342,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.551,0.969,7,-5.054,1,0.0368,0.0,0.833,0.641,0.4,144.992,501396,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,0.496,7,-7.135,1,0.0506,0.0003,0.0,0.0697,0.357,128.29,256347,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.687,0.672,0,-5.975,0,0.0573,0.198,0.0,0.175,0.792,80.035,261000,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.501,0.969,7,-2.011,1,0.353,0.0132,0.0,0.139,0.17,149.534,236833,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.791,0.455,5,-10.583,0,0.0726,0.302,0.0003,0.104,0.225,113.032,144614,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.484,0.812,9,-9.111,0,0.0435,0.0284,0.401,0.22,0.0348,135.021,213343,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.879,0.491,4,-7.205,0,0.122,0.0463,0.0001,0.106,0.325,179.996,195800,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,148760,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.754,0.773,5,-2.079,0,0.119,0.29,0.0,0.0997,0.803,170.091,113006,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.765,0.979,1,-2.067,1,0.151,0.0841,0.0221,0.363,0.31,150.004,256517,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.673,0.906,4,-7.298,0,0.047,0.0002,0.919,0.102,0.0392,127.003,370347,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.716,0.65,11,-11.859,0,0.0662,0.058,0.684,0.0981,0.482,125.999,323766,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.508,0.991,7,-3.692,1,0.0557,0.0001,0.901,0.177,0.0696,143.996,408333,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.731,0.808,4,-8.978,0,0.0533,0.161,0.889,0.0513,0.292,127.006,506347,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.807,0.993,10,-6.198,0,0.0575,0.0003,0.921,0.0342,0.838,126.023,208274,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.665,0.612,2,-4.664,0,0.0314,0.487,0.0002,0.183,0.25,120.989,295453,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.654,0.177,1,-12.522,1,0.0618,0.572,0.0001,0.0969,0.132,149.89,183022,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.758,0.89,3,-7.504,1,0.0516,0.0,0.225,0.127,0.418,123.988,415193,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.752,0.676,6,-6.962,1,0.0674,0.0001,0.897,0.0983,0.705,124.008,465000,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.722,0.852,1,-3.238,1,0.405,0.0017,0.389,0.0744,0.181,145.121,212276,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.546,0.835,0,-6.399,1,0.0501,0.0123,0.326,0.103,0.423,133.986,182893,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.499,0.893,5,-5.803,1,0.14,0.0731,0.0,0.0907,0.108,115.044,162261,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.484,0.922,8,-4.546,0,0.0576,0.0458,0.0631,0.0554,0.554,149.909,219330,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.665,0.704,7,-7.74,0,0.079,0.0034,0.135,0.0593,0.328,127.993,369375,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.704,0.95,6,-6.646,0,0.0462,0.203,0.905,0.115,0.678,164.975,114462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.578,0.979,1,-1.058,1,0.122,0.0042,0.0001,0.283,0.109,165.848,140241,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.51,0.97,10,-3.33,0,0.0878,0.0038,0.0809,0.0768,0.113,150.028,315600,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.562,0.998,0,-1.226,1,0.205,0.0024,0.0142,0.373,0.305,150.01,194400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.805,0.801,2,-5.809,1,0.0478,0.0003,0.912,0.0633,0.582,125.998,426809,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.398,0.778,11,-11.817,1,0.067,0.154,0.826,0.087,0.186,135.0,323170,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,150.416,209400,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.561,0.993,11,-6.135,0,0.0515,0.001,0.89,0.338,0.297,140.006,358793,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.898,0.582,1,-9.476,1,0.0757,0.0034,0.0005,0.367,0.248,135.103,149159,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.821,0.693,6,-10.199,0,0.0812,0.0333,0.819,0.0724,0.703,125.974,399023,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.51,0.873,11,-8.551,0,0.0888,0.0008,0.848,0.0452,0.159,128.859,264734,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.709,0.503,7,-5.762,1,0.538,0.312,0.0,0.21,0.26,175.346,331693,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.235,0.965,2,-2.882,0,0.28,0.0089,0.0,0.0448,0.322,185.278,231840,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.498,0.941,1,-7.382,1,0.054,0.0014,0.5,0.0713,0.383,138.002,424277,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.825,0.794,1,-8.611,1,0.0536,0.0002,0.911,0.09,0.27,126.006,402905,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.245,0.852,9,-3.215,1,0.487,0.0329,0.242,0.76,0.165,170.312,104471,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.703,0.68,6,-6.608,0,0.0277,0.682,0.409,0.12,0.108,137.946,160000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.733,0.558,11,-5.56,0,0.278,0.204,0.0,0.695,0.566,169.154,253973,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.486,0.585,9,-10.083,1,0.187,0.011,0.856,0.208,0.282,110.342,81024,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.613,0.77,8,-7.215,0,0.0387,0.0034,0.654,0.0706,0.0396,131.001,271000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.514,0.986,11,-2.134,1,0.204,0.0036,0.004,0.112,0.708,174.971,277000,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.817,0.663,8,-7.895,0,0.0796,0.0434,0.957,0.0977,0.0336,128.013,371250,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,230227,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.628,0.856,4,-4.676,0,0.0577,0.0006,0.807,0.107,0.0359,172.046,268707,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.631,0.564,11,-6.703,1,0.224,0.0291,0.0,0.103,0.793,200.184,214667,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.499,0.977,9,-1.023,1,0.652,0.0093,0.0001,0.659,0.238,149.49,234667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
